Timestamp (ms since Unix Epoch),X,Y,Z,Activity
1565093832148,0.583374,0.339417,0.838745,5
1565093832187,0.563782,0.333069,0.837402,5
1565093832228,0.585449,0.328979,0.849854,5
1565093832268,0.558655,0.303467,0.847229,5
1565093832309,0.474243,0.297241,0.843018,5
1565093832349,0.494751,0.294312,0.83313,5
1565093832390,0.522827,0.316956,0.807251,5
1565093832429,0.55835,0.322998,0.819885,5
1565093832470,0.612366,0.290405,0.8172,5
1565093832510,0.579651,0.278198,0.833618,5
1565093832551,0.553345,0.268677,0.837891,5
1565093832590,0.508118,0.286011,0.830933,5
1565093832631,0.504333,0.297974,0.848938,5
1565093832671,0.53833,0.30658,0.823914,5
1565093832712,0.538879,0.308289,0.820984,5
1565093832751,0.533203,0.306335,0.817139,5
1565093832792,0.554626,0.295654,0.824829,5
1565093832832,0.551697,0.284302,0.836914,5
1565093832873,0.536133,0.280212,0.834229,5
1565093832913,0.568726,0.282104,0.830933,5
1565093832954,0.563538,0.287292,0.836365,5
1565093832993,0.551941,0.287903,0.831238,5
1565093833033,0.553467,0.292969,0.829224,5
1565093833074,0.553589,0.293213,0.821655,5
1565093833113,0.558655,0.286682,0.804138,5
1565093833154,0.546936,0.291565,0.828369,5
1565093833194,0.543396,0.307678,0.849121,5
1565093833235,0.503174,0.329895,0.839111,5
1565093833274,0.525391,0.366943,0.867981,5
1565093833315,0.571472,0.342346,0.895203,5
1565093833355,0.521484,0.299194,0.893127,5
1565093833396,0.498352,0.27948,0.875427,5
1565093833435,0.51947,0.275879,0.814575,5
1565093833476,0.542236,0.266968,0.769348,5
1565093833516,0.565552,0.255615,0.795898,5
1565093833557,0.558289,0.247925,0.82489,5
1565093833597,0.565735,0.24585,0.823059,5
1565093833638,0.534912,0.243469,0.843018,5
1565093833677,0.53717,0.251343,0.862305,5
1565093833718,0.589478,0.265564,0.832397,5
1565093833758,0.576843,0.295044,0.816833,5
1565093833799,0.584961,0.292786,0.807617,5
1565093833838,0.551208,0.24292,0.789307,5
1565093833879,0.56604,0.232971,0.823303,5
1565093833919,0.648438,0.272217,0.832703,5
1565093833958,0.611145,0.295898,0.829407,5
1565093833999,0.562988,0.289246,0.810059,5
1565093834039,0.557556,0.263428,0.774841,5
1565093834080,0.600525,0.24115,0.800293,5
1565093834120,0.641418,0.271667,0.809204,5
1565093834161,0.616638,0.286072,0.784546,5
1565093834200,0.595886,0.291382,0.771851,5
1565093834241,0.581909,0.321289,0.783264,5
1565093834281,0.560242,0.333313,0.810486,5
1565093834322,0.568115,0.353577,0.815979,5
1565093834361,0.562378,0.343384,0.818787,5
1565093834402,0.529053,0.340149,0.842468,5
1565093834442,0.538757,0.359924,0.84436,5
1565093834483,0.531616,0.377258,0.802246,5
1565093834522,0.601074,0.401794,0.831238,5
1565093834563,0.614685,0.382263,0.910828,5
1565093834603,0.563477,0.33252,0.895264,5
1565093834644,0.53833,0.299316,0.832886,5
1565093834684,0.530823,0.2901,0.795105,5
1565093834725,0.56012,0.273132,0.768738,5
1565093834764,0.573669,0.240417,0.765747,5
1565093834805,0.572449,0.213806,0.779663,5
1565093834845,0.585449,0.210083,0.781128,5
1565093834886,0.606567,0.206726,0.799744,5
1565093834925,0.61261,0.214172,0.810852,5
1565093834966,0.623901,0.218628,0.818542,5
1565093835006,0.618103,0.229492,0.804871,5
1565093835045,0.602478,0.243774,0.803528,5
1565093835086,0.591492,0.245422,0.804932,5
1565093835126,0.59552,0.253052,0.797485,5
1565093835167,0.599426,0.263184,0.799133,5
1565093835206,0.596375,0.262207,0.803101,5
1565093835247,0.598328,0.262146,0.792175,5
1565093835287,0.618835,0.267273,0.78656,5
1565093835328,0.613403,0.268555,0.792847,5
1565093835368,0.599792,0.260254,0.799255,5
1565093835409,0.60083,0.271729,0.822693,5
1565093835448,0.603333,0.296387,0.812927,5
1565093835489,0.610107,0.306274,0.851318,5
1565093835529,0.628052,0.335693,0.879395,5
1565093835570,0.563843,0.34198,0.776489,5
1565093835609,0.564514,0.32959,0.831848,5
1565093835650,0.558533,0.313904,0.830017,5
1565093835690,0.540588,0.294739,0.770264,5
1565093835731,0.61554,0.293335,0.762329,5
1565093835770,0.576294,0.290588,0.886597,5
1565093835811,0.541992,0.25177,0.834595,5
1565093835851,0.562683,0.239502,0.740784,5
1565093835892,0.626953,0.262573,0.782593,5
1565093835932,0.531677,0.256653,0.807373,5
1565093835971,0.546204,0.250916,0.785645,5
1565093836012,0.612488,0.260315,0.839355,5
1565093836052,0.551514,0.278687,0.829407,5
1565093836093,0.568359,0.283447,0.793091,5
1565093836132,0.582275,0.274353,0.878357,5
1565093836173,0.519165,0.265991,0.814392,5
1565093836213,0.527405,0.264282,0.803528,5
1565093836254,0.542297,0.276184,0.844055,5
1565093836293,0.5495,0.283325,0.811462,5
1565093836334,0.576782,0.294983,0.815247,5
1565093836374,0.554199,0.308838,0.864258,5
1565093836415,0.583313,0.32782,0.842224,5
1565093836455,0.591431,0.319824,0.83551,5
1565093836496,0.55304,0.30896,0.855408,5
1565093836535,0.543335,0.308105,0.852905,5
1565093836576,0.560425,0.308289,0.85022,5
1565093836616,0.589905,0.285645,0.804565,5
1565093836657,0.598145,0.263306,0.79303,5
1565093836696,0.572449,0.246826,0.820068,5
1565093836737,0.585266,0.24115,0.77655,5
1565093836777,0.560364,0.238953,0.833557,5
1565093836818,0.539246,0.256592,0.802124,5
1565093836857,0.607117,0.273132,0.755676,5
1565093836898,0.584167,0.275696,0.791504,5
1565093836938,0.57959,0.275879,0.814636,5
1565093836977,0.568665,0.279968,0.861084,5
1565093837018,0.572693,0.286194,0.825867,5
1565093837058,0.605347,0.296204,0.805969,5
1565093837099,0.565735,0.3078,0.803101,5
1565093837139,0.620667,0.311279,0.824158,5
1565093837180,0.61792,0.296509,0.839355,5
1565093837219,0.58197,0.282471,0.837708,5
1565093837260,0.568787,0.287903,0.861755,5
1565093837300,0.597046,0.27002,0.815308,5
1565093837341,0.654602,0.243958,0.747681,5
1565093837380,0.612793,0.247864,0.780518,5
1565093837421,0.559753,0.257629,0.796509,5
1565093837461,0.621094,0.261292,0.805237,5
1565093837502,0.635986,0.257263,0.79187,5
1565093837541,0.617065,0.254028,0.798828,5
1565093837582,0.619202,0.247253,0.790955,5
1565093837622,0.626831,0.236694,0.778015,5
1565093837663,0.621216,0.238586,0.790283,5
1565093837703,0.609802,0.232361,0.777771,5
1565093837744,0.627075,0.230042,0.782776,5
1565093837783,0.639038,0.229797,0.795044,5
1565093837824,0.627075,0.232117,0.787231,5
1565093837864,0.601807,0.237793,0.791687,5
1565093837903,0.60199,0.236877,0.79718,5
1565093837944,0.610535,0.240601,0.794617,5
1565093837984,0.592285,0.249756,0.803467,5
1565093838025,0.540649,0.249084,0.801147,5
1565093838064,0.562317,0.250793,0.801086,5
1565093838105,0.579407,0.254944,0.81366,5
1565093838145,0.56427,0.264648,0.821411,5
1565093838186,0.566101,0.273132,0.826538,5
1565093838225,0.584961,0.284058,0.850342,5
1565093838267,0.57373,0.289917,0.835449,5
1565093838306,0.557678,0.294617,0.821472,5
1565093838347,0.558044,0.298889,0.834778,5
1565093838387,0.540222,0.299438,0.824463,5
1565093838428,0.552368,0.297974,0.820923,5
1565093838467,0.567078,0.311951,0.833984,5
1565093838508,0.539063,0.313293,0.826538,5
1565093838548,0.554382,0.309143,0.824341,5
1565093838589,0.560974,0.312988,0.828613,5
1565093838628,0.546265,0.314758,0.819458,5
1565093838669,0.548462,0.315552,0.818787,5
1565093838709,0.544373,0.319153,0.826355,5
1565093838750,0.552856,0.320251,0.817261,5
1565093838789,0.550537,0.317261,0.825623,5
1565093838830,0.554077,0.31897,0.830078,5
1565093838870,0.551025,0.321289,0.827454,5
1565093838910,0.553101,0.315186,0.810913,5
1565093838951,0.561768,0.31427,0.795288,5
1565093838990,0.53949,0.314453,0.81012,5
1565093839031,0.533936,0.321411,0.818542,5
1565093839071,0.564575,0.33728,0.816895,5
1565093839112,0.57196,0.326782,0.788208,5
1565093839151,0.582581,0.293152,0.788452,5
1565093839192,0.58374,0.28418,0.824585,5
1565093839232,0.494324,0.251099,0.85376,5
1565093839273,0.525024,0.221252,0.83197,5
1565093839312,0.58905,0.242065,0.769531,5
1565093839353,0.643372,0.274963,0.70105,5
1565093839393,0.679443,0.293152,0.631287,5
1565093839434,0.75,0.319519,0.586365,5
1565093839474,0.848938,0.371765,0.534363,5
1565093839515,0.82019,0.391724,0.533813,5
1565093839554,0.856079,0.395813,0.540222,5
1565093839595,0.901123,0.415771,0.501587,5
1565093839635,0.908813,0.403625,0.481812,5
1565093839676,0.850403,0.387146,0.492798,5
1565093839715,0.853638,0.383362,0.464478,5
1565093839756,0.896667,0.393433,0.425415,5
1565093839796,0.854065,0.410095,0.391846,5
1565093839835,0.865784,0.429382,0.365356,5
1565093839876,0.857483,0.450317,0.352661,5
1565093839916,0.918335,0.474426,0.346313,5
1565093839957,0.871094,0.479614,0.295044,5
1565093839996,0.855408,0.462158,0.278259,5
1565093840038,0.891113,0.450195,0.271667,5
1565093840077,0.902344,0.415222,0.257446,5
1565093840118,0.954529,0.419617,0.22467,5
1565093840158,0.979492,0.452881,0.18457,5
1565093840199,0.909424,0.457764,0.178284,5
1565093840238,0.917969,0.45343,0.22168,5
1565093840279,0.894836,0.458496,0.226257,5
1565093840319,0.916138,0.468079,0.214355,5
1565093840360,0.961365,0.473328,0.148865,5
1565093840399,0.985901,0.45813,0.150818,5
1565093840440,0.962891,0.425354,0.15155,5
1565093840480,0.98999,0.398743,0.0875854,5
1565093840521,1.02014,0.362732,0.0612793,5
1565093840560,0.958435,0.335449,0.0691528,5
1565093840601,0.955078,0.313843,0.0639648,5
1565093840641,0.969543,0.275635,0.1203,5
1565093840682,0.922729,0.238953,0.175476,5
1565093840722,0.959961,0.225342,0.165588,5
1565093840761,1.04913,0.207092,0.18512,5
1565093840802,0.975891,0.188965,0.166199,5
1565093840842,1.00702,0.180542,0.138611,5
1565093840883,0.979553,0.163635,0.123596,5
1565093840922,0.93811,0.1474,0.0855103,5
1565093840963,1.01392,0.157166,0.0721436,5
1565093841003,1.05133,0.163391,0.0662231,5
1565093841044,1.03473,0.147522,0.0565186,5
1565093841083,1.00464,0.123047,0.0585327,5
1565093841124,1.00891,0.0980225,0.0964355,5
1565093841164,0.998169,0.0817871,0.0739136,5
1565093841205,1.00519,0.0664063,0.0617065,5
1565093841245,0.979614,0.0540771,0.0656738,5
1565093841286,0.963867,0.0494995,0.0528564,5
1565093841325,0.951294,0.0397339,0.0545654,5
1565093841366,0.919617,0.0341797,0.0469971,5
1565093841406,0.950989,0.0266113,0.0355835,5
1565093841447,0.976624,0.0244141,0.074707,5
1565093841486,0.990784,0.0186157,0.0949097,5
1565093841527,1.00116,0.0285645,0.0604858,5
1565093841567,0.98584,0.050354,0.0560303,5
1565093841608,0.975647,0.0613403,0.0827026,5
1565093841647,0.96167,0.0723267,0.0698853,5
1565093841687,0.978333,0.0862427,0.0567627,5
1565093841728,0.999451,0.0980835,0.0783081,5
1565093841767,1.01605,0.0950928,0.0626831,5
1565093841809,1.03406,0.101624,0.0880127,5
1565093841848,1.04663,0.11084,0.122925,5
1565093841889,1.07117,0.128235,0.103699,5
1565093841929,1.04041,0.151245,0.0703735,5
1565093841970,1.05304,0.15802,0.109192,5
1565093842009,1.19031,0.180969,0.164063,5
1565093842050,1.27301,0.209473,0.256348,5
1565093842090,1.0885,0.230103,0.326233,5
1565093842131,0.936157,0.228149,0.457397,5
1565093842170,1.09863,0.193909,0.463257,5
1565093842211,1.3808,0.152771,0.466064,5
1565093842251,1.17584,0.129333,0.477173,5
1565093842292,1.04974,0.027771,0.533142,5
1565093842331,1.01886,-0.0774536,0.45752,5
1565093842372,0.722473,-0.186707,0.481628,5
1565093842412,0.277283,-0.213684,0.496826,5
1565093842453,0.0175171,-0.229614,0.434387,5
1565093842493,-0.194824,-0.273193,0.387878,5
1565093842534,-0.249573,-0.323242,0.59021,5
1565093842573,0.0452271,-0.311768,0.824402,5
1565093842614,0.0116577,-0.342407,1.07324,5
1565093842654,-0.0167847,-0.424072,1.26984,5
1565093842693,-0.164673,-0.45459,1.073,5
1565093842734,0.0582886,-0.453979,1.00476,5
1565093842774,0.21814,-0.473267,0.991455,5
1565093842815,-0.124939,-0.283508,0.647827,5
1565093842854,-0.0308838,-0.0823364,0.624451,5
1565093842895,0.151123,-0.0363159,0.694275,5
1565093842935,0.269104,-0.194397,0.756592,5
1565093842976,0.31427,-0.278198,0.96344,5
1565093843016,0.253235,-0.272583,0.996277,5
1565093843057,0.140442,-0.308105,0.967834,5
1565093843096,0.221313,-0.283691,1.05377,5
1565093843137,0.188782,-0.307434,1.02014,5
1565093843177,0.19928,-0.324829,1.01593,5
1565093843218,0.320068,-0.330322,1.01935,5
1565093843257,0.380798,-0.355469,0.987427,5
1565093843298,0.387573,-0.327332,0.99646,5
1565093843338,0.247864,-0.310608,0.967041,5
1565093843379,0.180603,-0.322144,0.914001,5
1565093843418,0.248413,-0.323853,0.918152,5
1565093843459,0.161682,-0.314636,0.900757,5
1565093843499,0.141907,-0.331421,0.91333,5
1565093843540,0.207886,-0.327576,0.925415,5
1565093843580,0.179016,-0.304871,0.923523,5
1565093843619,0.203674,-0.290649,0.940918,5
1565093843660,0.168884,-0.259888,0.928101,5
1565093843700,0.152466,-0.244934,0.936279,5
1565093843741,0.106934,-0.27063,0.916748,5
1565093843780,0.0714722,-0.297913,0.914001,5
1565093843821,0.0847778,-0.31427,0.930359,5
1565093843861,0.053833,-0.312378,0.933899,5
1565093843902,0.0653687,-0.309937,0.943542,5
1565093843941,0.0802002,-0.304504,0.9375,5
1565093843982,0.0441284,-0.278442,0.914001,5
1565093844022,-0.00469971,-0.243042,0.908813,5
1565093844063,0.00878906,-0.210815,0.937439,5
1565093844102,0.0490112,-0.17865,0.955933,5
1565093844143,-0.00109863,-0.213806,0.929443,5
1565093844183,0.0244141,-0.232849,0.968567,5
1565093844224,0.0252075,-0.208557,1.01953,5
1565093844264,0.00970459,-0.213318,1.04626,5
1565093844305,-0.0253906,-0.205017,1.03784,5
1565093844344,-0.0177002,-0.245789,0.839111,5
1565093844385,0.0343628,-0.378723,0.935364,5
1565093844425,0.130371,-0.396179,1.03223,5
1565093844466,0.118652,-0.350281,0.905701,5
1565093844505,-0.106812,-0.298889,0.898499,5
1565093844545,0.0488281,-0.384949,0.911621,5
1565093844586,0.0925293,-0.402527,0.917419,5
1565093844625,-0.146118,-0.184875,0.938354,5
1565093844666,0.0272827,-0.203735,0.862305,5
1565093844706,0.156555,-0.289917,0.893188,5
1565093844747,0.0423584,-0.199341,1.03674,5
1565093844787,-0.0228271,-0.177307,1.00317,5
1565093844828,-0.0687256,-0.219238,0.996155,5
1565093844867,-0.00427246,-0.155334,0.881409,5
1565093844908,-0.0117188,-0.418091,1.13696,5
1565093844948,0.0671997,-0.39502,1.04407,5
1565093844989,0.0543823,-0.332947,0.829834,5
1565093845028,-0.0281372,-0.263733,0.919312,5
1565093845069,-0.0874023,-0.106506,0.852295,5
1565093845109,-0.359375,0.10376,0.78064,5
1565093845150,-0.27832,0.163452,0.989441,5
1565093845189,-0.226196,0.163452,0.933105,5
1565093845230,-0.428406,0.17981,0.704468,5
1565093845270,-0.362,0.130981,0.6922,5
1565093845311,0.136963,0.138916,0.820435,5
1565093845350,0.669983,0.112244,1.00043,5
1565093845392,0.985718,0.153442,0.846069,5
1565093845431,1.25604,0.164673,0.884705,5
1565093845471,0.923401,0.209412,0.858704,5
1565093845512,0.499023,0.30365,0.825928,5
1565093845551,0.596619,0.457703,0.972595,5
1565093845592,0.76947,0.483765,0.903442,5
1565093845632,0.637634,0.505066,0.906128,5
1565093845673,0.417114,0.510864,0.958374,5
1565093845712,0.334961,0.50415,0.995667,5
1565093845753,0.371521,0.529846,0.924072,5
1565093845793,0.340942,0.551819,0.83844,5
1565093845834,0.487427,0.58728,0.899902,5
1565093845873,0.489868,0.523071,0.834351,5
1565093845914,0.376099,0.457092,0.873596,5
1565093845954,0.436035,0.483948,0.873901,5
1565093845995,0.343384,0.464661,0.848389,5
1565093846035,0.465088,0.430542,0.825256,5
1565093846076,0.543884,0.440369,0.828674,5
1565093846115,0.420349,0.415955,0.839355,5
1565093846156,0.530884,0.420776,0.887878,5
1565093846196,0.579651,0.389893,0.867615,5
1565093846237,0.485474,0.359497,0.820313,5
1565093846276,0.503967,0.359131,0.843994,5
1565093846317,0.584595,0.327209,0.807861,5
1565093846357,0.545288,0.329285,0.806519,5
1565093846398,0.541931,0.357117,0.846802,5
1565093846437,0.500732,0.390686,0.929016,5
1565093846477,0.395325,0.41333,0.947388,5
1565093846518,0.427002,0.439087,0.908569,5
1565093846558,0.360901,0.461365,0.883789,5
1565093846599,0.215942,0.46051,0.91925,5
1565093846638,0.205872,0.415222,0.926453,5
1565093846679,0.279053,0.361572,0.931885,5
1565093846719,0.323181,0.302734,0.937744,5
1565093846760,0.410156,0.298462,0.903992,5
1565093846799,0.422424,0.251648,0.907898,5
1565093846840,0.431702,0.20343,0.961487,5
1565093846880,0.556519,0.290466,0.935974,5
1565093846921,0.586426,0.242859,0.869141,5
1565093846960,0.592346,0.201233,0.664246,5
1565093847001,0.489136,0.148499,0.777283,5
1565093847041,-0.000488281,0.117126,1.04462,5
1565093847082,-0.580383,0.00714111,0.824951,5
1565093847121,-0.776367,0.0500488,0.900208,5
1565093847163,-0.0499268,0.219788,0.669617,5
1565093847202,1.98615,0.355225,-0.55249,5
1565093847243,1.99994,0.123169,-0.685669,5
1565093847283,0.997803,0.0673828,0.137634,5
1565093847324,0.352356,-0.0841675,0.462646,5
1565093847363,0.46106,-0.0269775,0.706116,5
1565093847404,0.259827,0.105042,0.996094,5
1565093847444,0.664612,-0.0462646,0.648499,5
1565093847483,0.343323,-0.245789,0.163269,5
1565093847524,-1.39612,-0.0779419,-0.0567017,5
1565093847564,-1.88336,0.686707,0.751587,5
1565093847605,0.185974,0.958313,1.61316,5
1565093847644,0.550354,0.775024,1.44781,5
1565093847685,0.657593,0.799927,1.23108,5
1565093847725,0.62616,0.45343,0.397217,5
1565093847766,1.27979,-0.00769043,-0.160645,5
1565093847806,1.64191,-0.146912,-0.255737,5
1565093847847,1.59723,-0.243469,0.12085,5
1565093847886,0.746399,-0.266113,0.612244,5
1565093847927,0.532654,-0.320068,0.768188,5
1565093847967,1.0932,-0.245667,0.807983,5
1565093848008,1.08704,-0.100342,0.44928,5
1565093848047,0.643616,-0.222534,0.0992432,5
1565093848088,0.0460815,-0.211487,0.313232,5
1565093848128,0.488525,0.253723,1.04254,5
1565093848169,1.27325,0.26239,1.18475,5
1565093848208,0.691711,-0.0779419,0.84314,5
1565093848249,0.13446,-0.0970459,0.840942,5
1565093848289,0.245117,0.0234985,0.977844,5
1565093848330,0.217712,0.125244,0.971436,5
1565093848370,0.0960693,0.157654,0.968933,5
1565093848409,0.0983276,0.134583,1.06952,5
1565093848450,0.0739136,0.129211,1.06445,5
1565093848490,0.039856,0.128174,1.04919,5
1565093848531,0.0198975,0.14209,1.04193,5
1565093848570,-0.00976563,0.136658,1.06537,5
1565093848611,-0.078125,0.135498,1.0022,5
1565093848651,-0.0460815,0.220154,0.956604,5
1565093848692,0.144409,0.295593,1.15973,5
1565093848731,0.0419922,0.142334,1.13403,5
1565093848772,-0.0534058,0.0241089,1.0567,5
1565093848812,0.0440674,-0.0170898,0.955872,5
1565093848853,0.152771,-0.0216675,0.861938,5
1565093848892,0.31665,0.00628662,0.859558,5
1565093848934,0.443604,0.0137329,0.916931,5
1565093848973,0.44458,0.000366211,0.97345,5
1565093849014,0.370483,-0.0339355,0.959595,5
1565093849054,0.385803,-0.0388794,0.887268,5
1565093849095,0.237671,-0.00866699,0.879944,5
1565093849134,0.557373,-0.0136108,0.612061,5
1565093849175,1.16589,-0.13269,0.145386,5
1565093849215,1.54895,-0.237061,0.046936,5
1565093849256,1.30273,-0.238525,-0.0523071,5
1565093849295,1.0943,-0.192993,0.078186,5
1565093849335,0.938782,-0.192261,0.331726,5
1565093849376,0.938782,-0.232605,0.376221,5
1565093849415,0.284607,-0.0353394,0.45575,5
1565093849456,-0.207581,-0.0614014,0.586975,5
1565093849496,1.19489,-0.0801392,0.213013,5
1565093849537,1.84375,-0.14386,0.110535,5
1565093849577,0.920715,-0.397156,-0.365173,5
1565093849618,0.691345,-0.335632,0.0565796,5
1565093849657,1.24426,-0.199463,0.513306,5
1565093849698,0.72644,-0.368408,-0.109741,5
1565093849738,-0.844299,-0.314941,-0.00598145,5
1565093849779,-0.700073,0.0790405,1.21179,5
1565093849818,0.929321,0.189575,1.49567,5
1565093849859,0.386169,0.0113525,1.07611,5
1565093849899,-0.277466,0.0620117,1.1825,5
1565093849940,0.045105,0.0987549,1.24292,5
1565093849979,-0.00439453,0.115967,1.06543,5
1565093850020,-0.012146,0.103699,1.02808,5
1565093850060,0.0168457,0.0933838,0.983154,5
1565093850101,-0.0151978,0.0766602,0.981506,5
1565093850141,-0.0446167,0.0834351,1.00226,5
1565093850180,-0.0484619,0.169495,1.05933,5
1565093850221,0.170044,0.152832,1.21295,5
1565093850261,0.0501709,0.0231323,1.18097,5
1565093850302,-0.0181274,-0.0480957,1.01758,5
1565093850341,0.086731,-0.100708,0.905212,5
1565093850382,0.144653,-0.133423,0.803894,5
1565093850422,0.241638,-0.110779,0.794861,5
1565093850463,0.260925,-0.0971069,0.901978,5
1565093850502,0.235291,-0.135864,0.956543,5
1565093850543,0.232605,-0.10199,1.06268,5
1565093850583,0.206421,-0.0200195,1.10498,5
1565093850624,0.207397,0.0427246,1.05621,5
1565093850663,0.178162,0.0985718,1.05872,5
1565093850705,0.170715,0.0933838,1.0188,5
1565093850744,0.20282,0.0693359,0.949036,5
1565093850785,0.234375,0.0535889,0.897949,5
1565093850825,0.14917,0.0864258,0.95929,5
1565093850866,-0.0133667,0.122986,1.14429,5
